1; 0.78706383865365; 0.99156757846813; 0.91856796168207
2; 0.64328871009825; 0.97444675102141; 0.90858803567838
3; 0.50548151533386; 0.95201160242918; 0.88416696185523
4; 0.42002212266685; 0.92495865491083; 0.84921111712376
5; 0.42404609654298; 0.89050172971292; 0.8043358674743
6; 0.53452403938742; 0.8519900820392; 0.76723582764173
7; 0.74248433493117; 0.82226453952085; 0.77557144902079
8; 1.01401112657812; 0.8321942640048; 0.88662123414508
9; 1.29784593709537; 0.88071437220519; 1.04964425150393
10; 1.537657357485; 0.9286572110591; 1.17112130557344
11; 1.68579098769077; 0.96229503081739; 1.23480670512226
12; 1.71490693602165; 0.98274136267152; 1.25336341673594
13; 1.62446372575285; 0.99390389019653; 1.23891832226993
14; 1.44036861832516; 0.99883692126296; 1.19841717285647
15; 1.20792176617963; 0.99967726087376; 1.13623248778946
16; 0.97995257387375; 0.99815827100453; 1.05737017901917
17; 0.80330841319008; 0.99596817475932; 0.97011009868986
18; 0.70727212135584; 0.99482415188348; 0.88766731241285
19; 0.69694568591447; 0.99614090140125; 0.82742607742643
20; 0.7532891302506; 1.00015536621852; 0.8038450002205
21; 0.83970836664327; 1.00524687157979; 0.81692392627192
22; 0.91332553122652; 1.00872968299783; 0.85096361735012
23; 0.93781208782829; 1.008351742778; 0.88668884628037
24; 0.89425448848722; 1.00283179309175; 0.911101412928
